2021-11-26 18:38:17,843 AWT-EventQueue-0 WARN  server.ContinuousCompetitionSubjectMatcher - loop index of subjectGroups 0
2021-11-26 18:43:12,794 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 521 of cohort 758.
2021-11-26 18:43:12,794 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 29.0, aFirmB: 16.0, aFirmC: 14.0, aFirmD: 0.0, aMarket: 19.666666666666668.
2021-11-26 18:43:12,794 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 6.428571428571434, oFirmB: 45.42857142857143, oFirmC: 51.42857142857143, oFirmD: 0.0.
2021-11-26 18:43:12,794 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 7.340625000000006, profitFirmB: 28.62, profitFirmC: 28.35, profitFirmD: 0.0
2021-11-26 18:43:12,794 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.4748435000000013, balanceFirmB: 2.0390011875000003, balanceFirmC: 2.2942080000000065, balanceFirmD: 0.0
2021-11-26 18:43:12,795 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 260500 and to countId: 521.
2021-11-26 18:43:12,796 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 521
2021-11-26 18:43:13,274 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 522 from client agent1: Set aFirmC = 19.0
2021-11-26 18:43:13,275 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 522 of cohort 758.
2021-11-26 18:43:13,275 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 522 from client agent2: Set aFirmB = 20.0
2021-11-26 18:43:13,275 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 522 of cohort 758.
2021-11-26 18:43:13,294 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 522 from client agent3: Set aFirmA = 25.0
2021-11-26 18:43:13,294 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 522 of cohort 758.
2021-11-26 18:43:13,294 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 25.0, aFirmB: 20.0, aFirmC: 19.0, aFirmD: 0.0, aMarket: 21.333333333333332.
2021-11-26 18:43:13,295 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 22.714285714285715, oFirmB: 37.71428571428572, oFirmC: 40.714285714285715, oFirmD: 0.0.
2021-11-26 18:43:13,295 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.359375, profitFirmB: 29.700000000000006, profitFirmC: 30.459374999999998, profitFirmD: 0.0
2021-11-26 18:43:13,295 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.4785700625000013, balanceFirmB: 2.0439511875000003, balanceFirmC: 2.2992845625000067, balanceFirmD: 0.0
2021-11-26 18:43:13,295 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 261000 and to countId: 522.
2021-11-26 18:43:13,296 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 522
2021-11-26 18:43:13,778 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 523 from client agent2: Set aFirmB = 21.0
2021-11-26 18:43:13,779 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 523 of cohort 758.
2021-11-26 18:43:13,779 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 523 from client agent1: Set aFirmC = 14.0
2021-11-26 18:43:13,780 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 523 of cohort 758.
2021-11-26 18:43:13,796 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 523 from client agent3: Set aFirmA = 11.0
2021-11-26 18:43:13,797 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 523 of cohort 758.
2021-11-26 18:43:13,798 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 11.0, aFirmB: 21.0, aFirmC: 14.0, aFirmD: 0.0, aMarket: 15.333333333333334.
2021-11-26 18:43:13,798 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 49.28571428571429, oFirmB: 19.28571428571429, oFirmC: 40.28571428571429, oFirmD: 0.0.
2021-11-26 18:43:13,798 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 21.346875000000004, profitFirmB: 15.946875000000002, profitFirmC: 22.207500000000003, profitFirmD: 0.0
2021-11-26 18:43:13,798 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.4821278750000013, balanceFirmB: 2.046609, balanceFirmC: 2.302985812500007, balanceFirmD: 0.0
2021-11-26 18:43:13,798 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 261500 and to countId: 523.
2021-11-26 18:43:13,799 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 523
2021-11-26 18:43:14,282 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 524 from client agent2: Set aFirmB = 16.0
2021-11-26 18:43:14,283 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 524 of cohort 758.
2021-11-26 18:43:14,283 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 524 from client agent1: Set aFirmC = 18.0
2021-11-26 18:43:14,284 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 524 of cohort 758.
2021-11-26 18:43:14,297 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 524 from client agent3: Set aFirmA = 19.0
2021-11-26 18:43:14,298 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 524 of cohort 758.
2021-11-26 18:43:14,298 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 19.0, aFirmB: 16.0, aFirmC: 18.0, aFirmD: 0.0, aMarket: 17.666666666666668.
2021-11-26 18:43:14,298 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 31.28571428571429, oFirmB: 40.28571428571429, oFirmC: 34.28571428571429, oFirmD: 0.0.
2021-11-26 18:43:14,298 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 23.405625, profitFirmB: 25.380000000000003, profitFirmC: 24.300000000000004, profitFirmD: 0.0
2021-11-26 18:43:14,298 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.4860288125000014, balanceFirmB: 2.0508390000000003, balanceFirmC: 2.3070358125000068, balanceFirmD: 0.0
2021-11-26 18:43:14,298 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 262000 and to countId: 524.
2021-11-26 18:43:14,299 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 524
2021-11-26 18:43:14,786 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 525 from client agent1: Set aFirmC = 18.0
2021-11-26 18:43:14,787 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 525 of cohort 758.
2021-11-26 18:43:14,787 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 525 from client agent2: Set aFirmB = 14.0
2021-11-26 18:43:14,788 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 525 of cohort 758.
2021-11-26 18:43:14,798 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 525 from client agent3: Set aFirmA = 19.0
2021-11-26 18:43:14,799 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 525 of cohort 758.
2021-11-26 18:43:14,799 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 19.0, aFirmB: 14.0, aFirmC: 18.0, aFirmD: 0.0, aMarket: 17.0.
2021-11-26 18:43:14,799 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 29.571428571428573, oFirmB: 44.57142857142857, oFirmC: 32.57142857142858, oFirmD: 0.0.
2021-11-26 18:43:14,799 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.123125, profitFirmB: 24.57, profitFirmC: 23.085, profitFirmD: 0.0
2021-11-26 18:43:14,799 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.4897160000000014, balanceFirmB: 2.0549340000000003, balanceFirmC: 2.310883312500007, balanceFirmD: 0.0
2021-11-26 18:43:14,800 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 262500 and to countId: 525.
2021-11-26 18:43:14,801 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 525
2021-11-26 18:43:15,287 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 526 from client agent2: Set aFirmB = 14.0
2021-11-26 18:43:15,288 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 526 of cohort 758.
2021-11-26 18:43:15,288 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 526 from client agent1: Set aFirmC = 12.0
2021-11-26 18:43:15,288 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 526 of cohort 758.
2021-11-26 18:43:15,303 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 526 from client agent3: Set aFirmA = 50.0
2021-11-26 18:43:15,304 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 526 of cohort 758.
2021-11-26 18:43:15,304 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 50.0, aFirmB: 14.0, aFirmC: 12.0, aFirmD: 0.0, aMarket: 13.0.
2021-11-26 18:43:15,304 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 0.0, oFirmB: 49.20000000000001, oFirmC: 55.2, oFirmD: 0.0.
2021-11-26 18:43:15,304 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 0.0, profitFirmB: 27.121500000000008, profitFirmC: 26.082000000000004, profitFirmD: 0.0
2021-11-26 18:43:15,304 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.4897160000000014, balanceFirmB: 2.0594542500000004, balanceFirmC: 2.315230312500007, balanceFirmD: 0.0
2021-11-26 18:43:15,305 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 263000 and to countId: 526.
2021-11-26 18:43:15,306 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 526
2021-11-26 18:43:15,788 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 527 from client agent1: Set aFirmC = 14.0
2021-11-26 18:43:15,789 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 527 of cohort 758.
2021-11-26 18:43:15,789 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 527 from client agent2: Set aFirmB = 29.0
2021-11-26 18:43:15,790 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 527 of cohort 758.
2021-11-26 18:43:15,806 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 527 from client agent3: Set aFirmA = 29.0
2021-11-26 18:43:15,807 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 527 of cohort 758.
2021-11-26 18:43:15,807 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 29.0, aFirmB: 29.0, aFirmC: 14.0, aFirmD: 0.0, aMarket: 24.0.
2021-11-26 18:43:15,807 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 17.571428571428577, oFirmB: 17.571428571428577, oFirmC: 62.57142857142857, oFirmD: 0.0.
2021-11-26 18:43:15,807 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 20.064375000000005, profitFirmB: 20.064375000000005, profitFirmC: 34.4925, profitFirmD: 0.0
2021-11-26 18:43:15,807 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 1.4930600625000015, balanceFirmB: 2.0627983125000005, balanceFirmC: 2.320979062500007, balanceFirmD: 0.0
2021-11-26 18:43:15,807 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 263500 and to countId: 527.
2021-11-26 18:43:15,808 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 527
2021-11-26 18:43:16,293 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 528 from client agent1: Set aFirmC = 16.0
2021-11-26 18:43:16,294 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 528 of cohort 758.
2021-11-26 18:43:16,294 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 528 from client agent2: Set aFirmB = 20.0
2021-11-26 18:43:16,294 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 528 of cohort 758.
2021-11-26 18:43:16,307 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 528 from client agent3: Set aFirmA = 9.0
2021-11-26 18:43:16,308 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 528 of cohort 758.
2021-11-26 18:43:16,308 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 9.0, aFirmB: 20.0, aFirmC: 16.0, aFirmD: 0.0, aMarket: 15.0.
2021-11-26 18:43:16,308 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.42857142857143, oFirmB: 21.428571428571434, oFirmC: 33.42857142857143, oFirmD: 0.0.
